resource,count
CodeSystem-cs-monitoring-insulinInjecti,1
CodeSystem-cs-patient-communication-preference,1
CodeSystem-cs-patient-gender-identity,1
CodeSystem-data-absent-rea,1
CodeSystem-diagnosis-role,1
CodeSystem-definition-statu,1
CodeSystem-definition-topic,1
CodeSystem-definition-use,1
CodeSystem-dental-category,1
CodeSystem-device-status-rea,1
CodeSystem-dhb,1
CodeSystem-contact-point-other,1
CodeSystem-consent-scope,1
CodeSystem-be-cs-vaccination-status-rea,1
CodeSystem-ch-rad-order-order-detail-type,1
CodeSystem-certainty-subcomponent-rating,1
CodeSystem-certainty-subcomponent-type,1
CodeSystem-cfct-example-CDCMMEClinicalConversionFactor,1
CodeSystem-ch-ehealth-codesystem-deletionstatu,1
CodeSystem-ch-ig-example,1
CodeSystem-ch-orf-cs-coveragetype,1
CodeSystem-ch-rad-order-requested-service,1
CodeSystem-cd-hcparty,1
CodeSystem-ch-vacd-complication-risks-c,1
CodeSystem-ch-vacd-exposure-risks-c,1
CodeSystem-ch-vacd-myvaccines-c,1
CodeSystem-ch-vacd-recommendation-categories-c,1
CodeSystem-ch-vacd-swissmedic-c,1
CodeSystem-characteristic-method,1
CodeSystem-certainty-rating,1
CodeSystem-cd-fed-country,1
CodeSystem-choice-list-orientati,1
CodeSystem-benefit-term,1
CodeSystem-be-diarytopic,1
CodeSystem-be-hcparty,1
CodeSystem-be-nursing-code,1
CodeSystem-be-nursing-code-compressiontherapy,1
CodeSystem-be-status-rea,1
CodeSystem-benefit-network,1
CodeSystem-benefit-type,1
CodeSystem-cd-contact-per,1
CodeSystem-benefit-unit,1
CodeSystem-bser,1
CodeSystem-careplan-category,1
CodeSystem-catalog-message-event,1
CodeSystem-catalogType,1
CodeSystem-cd-civilstate,1
CodeSystem-chargeitem-billingcode,1
CodeSystem-choiceConstraint,1
CodeSystem-consent-policy,1
CodeSystem-condition-clinical,1
CodeSystem-communication-not-done-rea,1
CodeSystem-communication-topic,1
CodeSystem-comorbidities-elixhauser-c,1
CodeSystem-composite-measure-scoring,1
CodeSystem-composition-altcode-kind,1
CodeSystem-conceptdomai,1
CodeSystem-condition-criticality,1
CodeSystem-communication-category,1
CodeSystem-condition-state,1
CodeSystem-condition-ver-statu,1
CodeSystem-conformance-cen-ip,1
CodeSystem-conformance-expectati,1
CodeSystem-consent-acti,1
CodeSystem-consent-category,1
CodeSystem-communication-medium,1
CodeSystem-common-tag,1
CodeSystem-chradorder-cs-example,1
CodeSystem-claim-type,1
CodeSystem-chromosome-huma,1
CodeSystem-claim-careteamrole,1
CodeSystem-claim-excepti,1
CodeSystem-claim-informationcategory,1
CodeSystem-claim-modifier,1
CodeSystem-claim-subtype,1
CodeSystem-codesystem-altcode-kind,1
CodeSystem-collapsible,1
CodeSystem-codesystem-be-type-of-probe,1
CodeSystem-codesystem-messageHeader-event,1
CodeSystem-codesystem-organizationAffiliationCode,1
CodeSystem-codesystem-splFHIRMessageType,1
CodeSystem-codesystem-splOrganizationType,1
CodeSystem-codesystem-task-businessStatu,1
CodeSystem-CareConnect-ListEmptyReasonCode-1,1
CodeSystem-CareConnect-LanguageAbilityMode-1,1
CodeSystem-v2-0501,1
Bundle-tests-Benito209-Conroy74-bundle,1
Bundle-tests-Allegra202-Nitzsche158-bundle,1
Bundle-tests-Alton320-Monahan736-bundle,1
Bundle-tests-Andrew29-Trantow673-bundle,1
Bundle-tests-Antione404-Treutel973-bundle,1
Bundle-tests-Antone63-Rogahn59-bundle,1
Bundle-tests-Belen306-Schmeler639-bundle,1
Bundle-tests-Bertram873-Homenick806-bundle,1
Bundle-tests-Alan320-Wiza601-bundle,1
Bundle-tests-Blaine377-Crona259-bundle,1
Bundle-tests-Blair400-Grady603-bundle,1
Bundle-tests-Bret7-Sanford861-bundle,1
Bundle-tests-Brigitte394-Jaskolski867-bundle,1
Bundle-tests-Brook779-Senger904-bundle,1
Bundle-tests-Brunilda665-Kuphal363-bundle,1
Bundle-tests-Ali918-Emard19-bundle,1
Bundle-tests-Ahmad985-Nader710-bundle,1
Bundle-tests-Bunny174-Sauer652-bundle,1
Bundle-history-IHE-formatcode.codesystem,1
Bundle-example-rec-11-benzo-trigger-with-opioid,1
Bundle-example-rec-11-benzo-trigger-without-opioid,1
Bundle-example-rec-11-opioid-trigger-with-benz,1
Bundle-example-rec-11-opioid-trigger-without-benz,1
Bundle-example-rec-12-criteria-invalid,1
Bundle-example-rec-12-criteria-valid,1
Bundle-history-IHE-formatcode.valueset,1
Bundle-tests-Agnes294-Jenkins714-bundle,1
Bundle-subscription-notification-with-document,1
Bundle-tests-Adelaida985-Gulgowski816-bundle,1
Bundle-tests-Adolfo777-OKeefe54-bundle,1
Bundle-tests-Adolph80-Turcotte120-bundle,1
Bundle-tests-Adolph80-Williamson769-bundle,1
Bundle-tests-Adria871-Ankunding277-bundle,1
Bundle-tests-Brunilda665-Marquardt819-bundle,1
Bundle-tests-Burl285-Torp761-bundle,1
Bundle-example-rec-10-not-missing-prescribed-opioid,1
Bundle-tests-Vicente970-Arteaga169-bundle,1
Bundle-tests-PrescribeABPM3-bundle,1
Bundle-tests-RecommendBP-bundle,1
Bundle-tests-RecommendBP3-bundle,1
Bundle-tests-Tommie457-Adams676-bundle,1
Bundle-tests-Travis723-Bogisich202-bundle,1
Bundle-tests-Vance413-Corkery305-bundle,1
Bundle-tests-Williams176-Carter549-bundle,1
Bundle-tests-PreexistingDiagnosis-bundle,1
Bundle-tests-Wilson960-Heathcote539-bundle,1
Bundle-tests-Young120-Denesik803-bundle,1
Bundle-xd,1
CapabilityStatement-CH.MHD.DocumentConsumer,1
CapabilityStatement-CH.MHD.DocumentRecipient,1
CapabilityStatement-CH.MHD.DocumentResponder,1
Bundle-tests-PrescribeABPM-bundle,1
Bundle-tests-NotAtGoal2-bundle,1
Bundle-tests-Byron202-Vandervort697-bundle,1
Bundle-tests-Danyell947-Kautzer186-bundle,1
Bundle-tests-Carlos172-Arias66-bundle,1
Bundle-tests-Catalina187-Olvera69-bundle,1
Bundle-tests-ConfirmGoal-bundle,1
Bundle-tests-ConfirmHTN-bundle,1
Bundle-tests-ConsiderHTNStage1-bundle,1
Bundle-tests-ConsiderHTNStage2-bundle,1
Bundle-tests-Ester635-Echevarria842-bundle,1
Bundle-tests-NotAtGoal1-bundle,1
Bundle-tests-HTNCrisis-bundle,1
Bundle-tests-HTNStage2-bundle,1
Bundle-tests-Lorenzo669-Cuellar188-bundle,1
Bundle-tests-NoAction-bundle,1
Bundle-tests-NoAction3-bundle,1
Bundle-tests-NoBPGoal-bundle,1
Bundle-example-rec-10-unprescribed-opioid,1
Bundle-example-rec-10-no-screening,1
CapabilityStatement-CH.PIXm.Consumer,1
Bundle-OpioidCDSREC05-bundle,1
Bundle-5-biol-monit,1
Bundle-OpioidCDSREC01-bundle,1
Bundle-OpioidCDSREC02-bundle,1
Bundle-OpioidCDSREC03-bundle,1
Bundle-OpioidCDSREC04-bundle,1
Bundle-OpioidCDSREC04PatientView-bundle,1
Bundle-OpioidCDSREC06-bundle,1
Bundle-3-gy,1
Bundle-OpioidCDSREC07-bundle,1
Bundle-OpioidCDSREC08-bundle,1
Bundle-OpioidCDSREC09-bundle,1
Bundle-OpioidCDSREC10-bundle,1
Bundle-OpioidCDSREC10PatientView-bundle,1
Bundle-OpioidCDSREC11-bundle,1
Bundle-4-sepsi,1
Bundle-2-pertussi,1
Bundle-OpioidCDSREC12PatientView-bundle,1
ActivityDefinition-opioidcds-risk-assessment-request,1
ActivityDefinition-activitydefinition-anc-400ug-daily-folic-acid,1
ActivityDefinition-activitydefinition-anc-60mg-daily-elemental-ir,1
ActivityDefinition-activitydefinition-anc-haemoglobin-test-color-scale,1
ActivityDefinition-activitydefinition-anc-haemoglobin-test-full-blood-count,1
ActivityDefinition-activitydefinition-anc-haemoglobin-test-haemoglobinometer,1
ActivityDefinition-activitydefinition-anc-iptp-sp,1
ActivityDefinition-opioidcds-urine-screening-request,1
Bundle-111-report,1
Appointment-mom-second-contact,1
Binary-2-6-pdf,1
Binary-2-7-pdf,1
Binary-ex-b-binary,1
Binary-example,1
Bundle-1-tvt,1
Bundle-OpioidCDSREC11PatientView-bundle,1
Bundle-ambulance-request,1
Bundle-example-rec-10-missing-prescribed-opioid,1
Bundle-example-rec-08-mme-less-than-fifty,1
Bundle-example-rec-07-risk-assessment,1
Bundle-example-rec-07-seven-of-past-ten-day,1
Bundle-example-rec-07-six-of-past-ten-day,1
Bundle-example-rec-07-sixtythree-of-past-ninety-day,1
Bundle-example-rec-07-sixtytwo-of-past-ninety-day,1
Bundle-example-rec-08-mme-greater-than-fifty,1
Bundle-example-rec-08-on-benzodiazepine,1
Bundle-example-rec-06-with-extended-release-for-27-day,1
Bundle-example-rec-08-on-naloxone,1
Bundle-example-rec-08-substance-abuse,1
Bundle-example-rec-09-false-due-to-PDMP-review-within-90-day,1
Bundle-example-rec-09-true-return-recommendati,1
Bundle-example-rec-10-end-of-life-med-exclusi,1
Bundle-example-rec-10-illicit-drug,1
Bundle-example-rec-07-end-of-life-exclusi,1
Bundle-example-rec-06-criteria-valid,1
Bundle-bundle-rec-a2,1
Bundle-example-rec-02-true-make-recommendati,1
Bundle-bundle-terminology,1
Bundle-bundleHistory,1
Bundle-bundleQuerie,1
Bundle-example-rec-01-false-due-to-inpatient-opioid,1
Bundle-example-rec-01-true-make-recommendati,1
Bundle-example-rec-02-false-due-to-careplan-within-90-day,1
Bundle-example-rec-03-false-due-to-discussion-within-90-day,1
Bundle-example-rec-05-mme-less-than-fifty,1
Bundle-example-rec-03-true-make-recommendati,1
Bundle-example-rec-04-long-acting-opioid,1
Bundle-example-rec-04-new-patient,1
Bundle-example-rec-04-not-long-acting-opioid,1
Bundle-example-rec-04-opioid-with-abuse-potential,1
Bundle-example-rec-05-mme-greater-than-fifty,1
CapabilityStatement-CH.MHD.DocumentSource,1
CapabilityStatement-CH.PIXm.Manager,1
CodeSystem-CareConnect-ImmunizationExplanationReason-1,1
CodeSystem-AbnormalityFibroadenomaTypeCS,1
CodeSystem-AHANUBCTypeOfBill,1
CodeSystem-ASN1ToHL7,1
CodeSystem-AbnormalityAsymmetryTypeCS,1
CodeSystem-AbnormalityCystTypeCS,1
CodeSystem-AbnormalityDensityTypeCS,1
CodeSystem-AbnormalityDuctTypeCS,1
CodeSystem-AbnormalityForeignObjectTypeCS,1
CodeSystem-AHANUBCPresentOnAdmissi,1
CodeSystem-AbnormalityLymphNodeTypeCS,1
CodeSystem-AbnormalityMassTypeCS,1
CodeSystem-AcceptingPatientsCS,1
CodeSystem-AccessibilityCS,1
CodeSystem-AddressNotValidated,1
CodeSystem-AssociatedFeatureCS,1
CodeSystem-AHANUBCPriorityTypeOfAdmissionOrVisit,1
CodeSystem-AHANUBCPointOfOriginForAdmissionOrVisitNonnewbor,1
CodeSystem-BreastBodyLocationClockPositionsCS,1
CodeSystem-2.16.756.5.30.1.127.3.4,1
CodeSystem-2.16.756.5.30.1.127.3.10.12,1
CodeSystem-2.16.756.5.30.1.127.3.10.14,1
CodeSystem-2.16.756.5.30.1.127.3.10.5,1
CodeSystem-2.16.756.5.30.1.127.3.10.6,1
CodeSystem-2.16.756.5.30.1.127.3.10.7,1
CodeSystem-2.16.756.5.30.1.127.3.10.9,1
CodeSystem-2.16.756.5.30.1.127.3.5,1
CodeSystem-AHANUBCPointOfOriginForAdmissionOrVisitNewbor,1
CodeSystem-2.16.756.5.30.1.127.3.6,1
CodeSystem-2.16.840.1.113883.6.259,1
CodeSystem-2.16.840.1.113883.6.277,1
CodeSystem-ADADentalProcedureCode,1
CodeSystem-ADAUniversalNumberingSystem,1
CodeSystem-AHANUBCPatientDischargeStatu,1
CodeSystem-BiRadsAssessmentCategoryCS,1
CodeSystem-BreastBodyLocationDepthCS,1
CareTeam-anc-team,1
CodeSystem-CareConnect-ConditionCategory-1,1
CodeSystem-CMSMSDRG,1
CodeSystem-CMSPlaceofServiceCode,1
CodeSystem-CMSRemittanceAdviceRemarkCode,1
CodeSystem-CalcificationDistributionCS,1
CodeSystem-CalcificationTypeCS,1
CodeSystem-CareConnect-AdmissionMethod-1,1
CodeSystem-CareConnect-ConditionEpisodicity-1,1
CodeSystem-CMSHCPCSCode,1
CodeSystem-CareConnect-ConditionRelationship-1,1
CodeSystem-CareConnect-DeathNotificationStatus-1,1
CodeSystem-CareConnect-DischargeDestination-1,1
CodeSystem-CareConnect-DischargeMethod-1,1
CodeSystem-CareConnect-EthnicCategory-1,1
CodeSystem-CareConnect-HumanLanguage-1,1
CodeSystem-CMSHIPPSCode,1
CodeSystem-CDCMMEUsageContextCode,1
CodeSystem-BreastBodyLocationQuadrantCS,1
CodeSystem-C4BBClaimProcedureType,1
CodeSystem-BreastBodyLocationRegionCS,1
CodeSystem-BreastLandmarkCS,1
CodeSystem-C4BBAdjudicati,1
CodeSystem-C4BBAdjudicationDiscriminator,1
CodeSystem-C4BBClaimCareTeamRole,1
CodeSystem-C4BBClaimDiagnosisType,1
CodeSystem-C4BBCompoundLiteral,1
CodeSystem-CDCMMEClinicalConversionFactor,1
CodeSystem-C4BBIdentifierType,1
CodeSystem-C4BBInstitutionalClaimSubType,1
CodeSystem-C4BBPayeeType,1
CodeSystem-C4BBPayerAdjudicationStatu,1
CodeSystem-C4BBRelatedClaimRelationshipCode,1
CodeSystem-C4BBSupportingInfoType,1
CodeSystem-2.16.756.5.30.1.127.3.10.10,1
CarePlan-mom-pregnancy-pla,1
CapabilityStatement-CH.PIXm.Source,1
CapabilityStatement-atr-producer,1
CapabilityStatement-IHE_PIXm_Manager,1
CapabilityStatement-NhiCapabilityStatement,1
CapabilityStatement-PhcpClient,1
CapabilityStatement-PhcpServer,1
CapabilityStatement-PhdServerCapabilityStatement,1
CapabilityStatement-atr-consumer,1
CapabilityStatement-backport-subscription-server,1
CapabilityStatement-IHE.MHD.DocumentSource.UnContained,1
CapabilityStatement-bulk-data,1
CapabilityStatement-c4bb,1
CapabilityStatement-capabilitystatement-bser,1
CapabilityStatement-capabilitystatement-ecr,1
CapabilityStatement-capabilitystatement-ersd-client,1
CapabilityStatement-cpg-common-patient-registry,1
CapabilityStatement-IHE_PIXm_Consumer,1
CapabilityStatement-IHE.MHD.DocumentSource.Comprehensive,1
CapabilityStatement-data-consumer-server,1
CapabilityStatement-DentalClient,1
CapabilityStatement-CH.mHealth.App,1
CapabilityStatement-CH.mHealth.MobileAccessGateway,1
CapabilityStatement-CapabilityStatement-bfdr,1
CapabilityStatement-CcaCapabilityStatement,1
CapabilityStatement-CcdaOnFhirClient,1
CapabilityStatement-CcdaOnFhirServer,1
CapabilityStatement-DentalServer,1
CapabilityStatement-IHE.MHD.DocumentSource,1
CapabilityStatement-HpiCapabilityStatement,1
CapabilityStatement-IHE.MHD.DocumentConsumer,1
CapabilityStatement-IHE.MHD.DocumentRecipient,1
CapabilityStatement-IHE.MHD.DocumentRecipient.Comprehensive,1
CapabilityStatement-IHE.MHD.DocumentRecipient.UnContained,1
CapabilityStatement-IHE.MHD.DocumentResponder,1
CapabilityStatement-data-consumer-client,1
CapabilityStatement-data-source-client,1
CarePlan-gpvisit,1
CapabilityStatement-sdc-form-filler,1
CapabilityStatement-pacio-f,1
CapabilityStatement-plan-net,1
CapabilityStatement-rtpbc-requester,1
CapabilityStatement-rtpbc-responder,1
CapabilityStatement-sdc-form-archiver,1
CapabilityStatement-sdc-form-designer,1
CapabilityStatement-sdc-form-manager,1
CapabilityStatement-medmorph-trusted-third-party,1
CapabilityStatement-sdc-form-receiver,1
CapabilityStatement-sdc-form-response-manager,1
CapabilityStatement-us-core-client,1
CapabilityStatement-us-core-server,1
CapabilityStatement-usdf-server,1
CarePlan-example-opioidcd,1
CapabilityStatement-pacio-cap,1
CapabilityStatement-medmorph-trust-service-provider,1
CapabilityStatement-data-source-server,1
CapabilityStatement-mcode-sender-patient-bundle,1
CapabilityStatement-mcode-receiver-cancer-conditions-then-patient,1
CapabilityStatement-mcode-receiver-patient-bundle,1
CapabilityStatement-mcode-receiver-patients-and-cancer-conditi,1
CapabilityStatement-mcode-receiver-patients-in-group,1
CapabilityStatement-mcode-receiver-patients-with-cancer-conditi,1
CapabilityStatement-mcode-sender-cancer-conditions-then-patient,1
CapabilityStatement-mcode-sender-patients-and-cancer-conditi,1
CapabilityStatement-medmorph-public-health-authority,1
CapabilityStatement-mcode-sender-patients-in-group,1
CapabilityStatement-mcode-sender-patients-with-cancer-conditi,1
CapabilityStatement-medTech,1
CapabilityStatement-medmorph-backend-service-app,1
CapabilityStatement-medmorph-ehr,1
CapabilityStatement-medmorph-knowledge-artifact-repository,1
CodeSystem-encounter-participant-type,1
CodeSystem-encounter-special-arrangement,1
CodeSystem-encounter-subject-statu,1
CodeSystem-v2-0223,1
CodeSystem-v2-0213,1
CodeSystem-v2-0214,1
CodeSystem-v2-0215,1
CodeSystem-v2-0216,1
CodeSystem-v2-0217,1
CodeSystem-v2-0220,1
CodeSystem-v2-0224,1
CodeSystem-v2-0210,1
CodeSystem-v2-0225,1
CodeSystem-v2-0227,1
CodeSystem-v2-0228,1
CodeSystem-v2-0230,1
CodeSystem-v2-0231,1
CodeSystem-v2-0232,1
CodeSystem-v2-0211,1
CodeSystem-v2-0209,1
CodeSystem-v2-0235,1
CodeSystem-v2-0193,1
CodeSystem-v2-0183,1
CodeSystem-v2-0185,1
CodeSystem-v2-0187,1
CodeSystem-v2-0189,1
CodeSystem-v2-0190,1
CodeSystem-v2-0191,1
CodeSystem-v2-0200,1
CodeSystem-v2-0208,1
CodeSystem-v2-0201,1
CodeSystem-v2-0202,1
CodeSystem-v2-0204,1
CodeSystem-v2-0205,1
CodeSystem-v2-0206,1
CodeSystem-v2-0207,1
CodeSystem-v2-0234,1
CodeSystem-v2-0236,1
CodeSystem-v2-0180,1
CodeSystem-v2-0269,1
CodeSystem-v2-0261,1
CodeSystem-v2-0262,1
CodeSystem-v2-0263,1
CodeSystem-v2-0265,1
CodeSystem-v2-0267,1
CodeSystem-v2-0268,1
CodeSystem-v2-0270,1
CodeSystem-v2-0258,1
CodeSystem-v2-0271,1
CodeSystem-v2-0272,1
CodeSystem-v2-0273,1
CodeSystem-v2-0275,1
CodeSystem-v2-0276,1
CodeSystem-v2-0277,1
CodeSystem-v2-0260,1
CodeSystem-v2-0257,1
CodeSystem-v2-0237,1
CodeSystem-v2-0247,1
CodeSystem-v2-0238,1
CodeSystem-v2-0239,1
CodeSystem-v2-0240,1
CodeSystem-v2-0241,1
CodeSystem-v2-0242,1
CodeSystem-v2-0243,1
CodeSystem-v2-0248,1
CodeSystem-v2-0256,1
CodeSystem-v2-0250,1
CodeSystem-v2-0251,1
CodeSystem-v2-0252,1
CodeSystem-v2-0253,1
CodeSystem-v2-0254,1
CodeSystem-v2-0255,1
CodeSystem-v2-0181,1
CodeSystem-v2-0179,1
CodeSystem-v2-0279,1
CodeSystem-v2-0109,1
CodeSystem-v2-0103,1
CodeSystem-v2-0104,1
CodeSystem-v2-0105,1
CodeSystem-v2-0106,1
CodeSystem-v2-0107,1
CodeSystem-v2-0108,1
CodeSystem-v2-0116,1
CodeSystem-v2-0100,1
CodeSystem-v2-0119,1
CodeSystem-v2-0121,1
CodeSystem-v2-0122,1
CodeSystem-v2-0123,1
CodeSystem-v2-0124,1
CodeSystem-v2-0126,1
CodeSystem-v2-0102,1
CodeSystem-v2-0098,1
CodeSystem-v2-0128,1
CodeSystem-v2-0069,1
CodeSystem-v2-0052,1
CodeSystem-v2-0061,1
CodeSystem-v2-0062,1
CodeSystem-v2-0063,1
CodeSystem-v2-0065,1
CodeSystem-v2-0066,1
CodeSystem-v2-0070,1
CodeSystem-v2-0092,1
CodeSystem-v2-0074,1
CodeSystem-v2-0076,1
CodeSystem-v2-0080,1
CodeSystem-v2-0083,1
CodeSystem-v2-0085,1
CodeSystem-v2-0091,1
CodeSystem-v2-0127,1
CodeSystem-v2-0130,1
CodeSystem-v2-0178,1
CodeSystem-v2-0167,1
CodeSystem-v2-0161,1
CodeSystem-v2-0162,1
CodeSystem-v2-0163,1
CodeSystem-v2-0164,1
CodeSystem-v2-0165,1
CodeSystem-v2-0166,1
CodeSystem-v2-0168,1
CodeSystem-v2-0159,1
CodeSystem-v2-0169,1
CodeSystem-v2-0170,1
CodeSystem-v2-0173,1
CodeSystem-v2-0174,1
CodeSystem-v2-0175,1
CodeSystem-v2-0177,1
CodeSystem-v2-0160,1
CodeSystem-v2-0158,1
CodeSystem-v2-0131,1
CodeSystem-v2-0145,1
CodeSystem-v2-0133,1
CodeSystem-v2-0135,1
CodeSystem-v2-0137,1
CodeSystem-v2-0140,1
CodeSystem-v2-0142,1
CodeSystem-v2-0144,1
CodeSystem-v2-0146,1
CodeSystem-v2-0157,1
CodeSystem-v2-0147,1
CodeSystem-v2-0148,1
CodeSystem-v2-0149,1
CodeSystem-v2-0150,1
CodeSystem-v2-0155,1
CodeSystem-v2-0156,1
CodeSystem-v2-0278,1
CodeSystem-v2-0280,1
CodeSystem-encounter-type,1
CodeSystem-v2-0435,1
CodeSystem-v2-0429,1
CodeSystem-v2-0430,1
CodeSystem-v2-0431,1
CodeSystem-v2-0432,1
CodeSystem-v2-0433,1
CodeSystem-v2-0434,1
CodeSystem-v2-0436,1
CodeSystem-v2-0427,1
CodeSystem-v2-0437,1
CodeSystem-v2-0438,1
CodeSystem-v2-0440,1
CodeSystem-v2-0441,1
CodeSystem-v2-0442,1
CodeSystem-v2-0443,1
CodeSystem-v2-0428,1
CodeSystem-v2-0426,1
CodeSystem-v2-0445,1
CodeSystem-v2-0415,1
CodeSystem-v2-0401,1
CodeSystem-v2-0402,1
CodeSystem-v2-0403,1
CodeSystem-v2-0404,1
CodeSystem-v2-0406,1
CodeSystem-v2-0409,1
CodeSystem-v2-0416,1
CodeSystem-v2-0425,1
CodeSystem-v2-0417,1
CodeSystem-v2-0418,1
CodeSystem-v2-0421,1
CodeSystem-v2-0422,1
CodeSystem-v2-0423,1
CodeSystem-v2-0424,1
CodeSystem-v2-0444,1
CodeSystem-v2-0450,1
CodeSystem-v2-0398,1
CodeSystem-v2-0493,1
CodeSystem-v2-0487,1
CodeSystem-v2-0488,1
CodeSystem-v2-0489,1
CodeSystem-v2-0490,1
CodeSystem-v2-0491,1
CodeSystem-v2-0492,1
CodeSystem-v2-0494,1
CodeSystem-v2-0484,1
CodeSystem-v2-0495,1
CodeSystem-v2-0496,1
CodeSystem-v2-0497,1
CodeSystem-v2-0498,1
CodeSystem-v2-0499,1
CodeSystem-v2-0500,1
CodeSystem-v2-0485,1
CodeSystem-v2-0483,1
CodeSystem-v2-0456,1
CodeSystem-v2-0470,1
CodeSystem-v2-0457,1
CodeSystem-v2-0460,1
CodeSystem-v2-0465,1
CodeSystem-v2-0466,1
CodeSystem-v2-0468,1
CodeSystem-v2-0469,1
CodeSystem-v2-0472,1
CodeSystem-v2-0482,1
CodeSystem-v2-0473,1
CodeSystem-v2-0474,1
CodeSystem-v2-0475,1
CodeSystem-v2-0477,1
CodeSystem-v2-0478,1
CodeSystem-v2-0480,1
CodeSystem-v2-0399,1
CodeSystem-v2-0397,1
CodeSystem-v2-0281,1
CodeSystem-v2-0329,1
CodeSystem-v2-0321,1
CodeSystem-v2-0322,1
CodeSystem-v2-0323,1
CodeSystem-v2-0324,1
CodeSystem-v2-0325,1
CodeSystem-v2-0326,1
CodeSystem-v2-0330,1
CodeSystem-v2-0316,1
CodeSystem-v2-0331,1
CodeSystem-v2-0332,1
CodeSystem-v2-0334,1
CodeSystem-v2-0335,1
CodeSystem-v2-0336,1
CodeSystem-v2-0337,1
CodeSystem-v2-0317,1
CodeSystem-v2-0315,1
CodeSystem-v2-0344,1
CodeSystem-v2-0291,1
CodeSystem-v2-0282,1
CodeSystem-v2-0283,1
CodeSystem-v2-0284,1
CodeSystem-v2-0286,1
CodeSystem-v2-0287,1
CodeSystem-v2-0290,1
CodeSystem-v2-0292,1
CodeSystem-v2-0311,1
CodeSystem-v2-0294,1
CodeSystem-v2-0298,1
CodeSystem-v2-0299,1
CodeSystem-v2-0301,1
CodeSystem-v2-0305,1
CodeSystem-v2-0309,1
CodeSystem-v2-0339,1
CodeSystem-v2-0347,1
CodeSystem-v2-0396,1
CodeSystem-v2-0387,1
CodeSystem-v2-0374,1
CodeSystem-v2-0375,1
CodeSystem-v2-0376,1
CodeSystem-v2-0377,1
CodeSystem-v2-0383,1
CodeSystem-v2-0384,1
CodeSystem-v2-0388,1
CodeSystem-v2-0372,1
CodeSystem-v2-0389,1
CodeSystem-v2-0391,1
CodeSystem-v2-0392,1
CodeSystem-v2-0393,1
CodeSystem-v2-0394,1
CodeSystem-v2-0395,1
CodeSystem-v2-0373,1
CodeSystem-v2-0371,1
CodeSystem-v2-0350,1
CodeSystem-v2-0359,1
CodeSystem-v2-0351,1
CodeSystem-v2-0353,1
CodeSystem-v2-0354,1
CodeSystem-v2-0355,1
CodeSystem-v2-0356,1
CodeSystem-v2-0357,1
CodeSystem-v2-0360,1
CodeSystem-v2-0370,1
CodeSystem-v2-0364,1
CodeSystem-v2-0365,1
CodeSystem-v2-0366,1
CodeSystem-v2-0367,1
CodeSystem-v2-0368,1
CodeSystem-v2-0369,1
CodeSystem-v2-0048,1
CodeSystem-v2-0038,1
CodeSystem-v2-0034,1
CodeSystem-include-associated-data,1
CodeSystem-immunization-funding-source,1
CodeSystem-immunization-origi,1
CodeSystem-immunization-program-eligibility,1
CodeSystem-immunization-recommendation-statu,1
CodeSystem-immunization-subpotent-rea,1
CodeSystem-implantStatu,1
CodeSystem-information-source,1
CodeSystem-immunization-evaluation-dose-statu,1
CodeSystem-insuranceplan-applicability,1
CodeSystem-insuranceplan-type,1
CodeSystem-interpretationCode,1
CodeSystem-iop-rebound-tonometry,1
CodeSystem-iso-21089-lifecycle,1
CodeSystem-istat-ctsi03,1
